time,value
2008030517,19.7
2008030518,18.7
2008030519,18.9
2008030520,19.5
2008030521,18.8
2008030522,19.6
2008030523,20.8
2008030600,19.9
2008030601,20.6
2008030602,20.0
2008030603,21.0
2008030604,21.8
2008030605,21.5
2008030606,21.2
2008030607,22.9
2008030608,22.1
2008030609,21.2
2008030610,22.5
2008030611,22.2
2008030612,23.2
2008030613,20.4
2008030614,22.6
2008030615,21.7
2008030616,21.6
2008030617,21.6
2008030618,20.2
2008030619,20.2
2008030620,18.2
2008030621,19.1
2008030622,17.6
2008030623,19.1
2008030700,19.3
2008030701,18.7
2008030702,20.6
2008030703,18.9
2008030704,20.1
2008030705,21.6
2008030706,21.1
2008030707,22.1
2008030708,21.5
2008030709,22.4
2008030710,21.2
2008030711,21.1
2008030712,22.5
2008030713,21.6
2008030714,19.9
2008030715,23.3
2008030716,20.6
2008030717,21.1
2008030718,20.3
2008030719,19.6
2008030720,19.9
2008030721,19.4
2008030722,18.8
2008030723,19.2
2008030800,19.4
2008030801,19.7
2008030802,19.9
2008030803,20.5
2008030804,20.7
2008030805,20.7
2008030806,20.3
2008030807,21.6
2008030808,21.6
2008030809,21.5
2008030810,21.9
2008030811,21.8
2008030812,21.8
2008030813,21.6
2008030814,23.2
2008030815,21.6
2008030816,22.0
2008030817,22.4
2008030818,20.1
2008030819,20.8
2008030820,20.1
2008030821,20.3
2008030822,19.8
2008030823,18.8
2008030900,19.4
2008030901,19.6
2008030902,19.6
2008030903,19.7
2008030904,20.1
2008030905,21.0
2008030906,22.0
2008030907,22.3
2008030908,22.2
2008030909,20.9
2008030910,22.0
2008030911,23.4
2008030912,22.4
2008030913,20.8
2008030914,21.2
2008030915,21.1
2008030916,20.2
2008030917,20.2
2008030918,18.8
2008030919,19.9
2008030920,18.2
2008030921,17.2
2008030922,16.3
2008030923,15.7
2008031000,16.9
2008031001,16.7
2008031002,16.5
2008031003,17.1
2008031004,18.0
2008031005,18.2
2008031006,17.9
2008031007,18.2
2008031008,19.4
2008031009,21.1
2008031010,19.5
2008031011,19.8
2008031012,19.8
2008031013,19.8
2008031014,19.6
2008031015,18.0
2008031016,17.9
2008031017,16.9
2008031018,15.9
2008031019,15.2
2008031020,16.5
2008031021,14.0
2008031022,15.1
2008031023,14.7
2008031100,13.6
2008031101,13.3
2008031102,13.3
2008031103,14.0
2008031104,13.3
2008031105,13.5
2008031106,14.5
2008031107,14.4
2008031108,15.7
2008031109,16.3
2008031110,15.6
2008031111,15.5
2008031112,16.1
2008031113,16.5
2008031114,15.0
2008031115,15.1
2008031116,15.4
2008031117,16.8
2008031118,15.2
2008031119,14.6
2008031120,15.1
2008031121,14.7
2008031122,14.3
2008031123,15.2
2008031200,15.3
2008031201,15.7
2008031202,16.1
2008031203,14.9
2008031204,16.6
2008031205,16.9
2008031206,16.5
2008031207,18.1
2008031208,17.9
2008031209,18.6
2008031210,18.4
2008031211,18.9
2008031212,19.7
2008031213,21.0
2008031214,18.8
2008031215,19.2
2008031216,18.2
2008031217,17.2
2008031218,18.5
2008031219,18.1
2008031220,18.4
2008031221,17.3
2008031222,16.7
2008031223,17.2
2008031300,16.5
2008031301,17.3
2008031302,17.0
2008031303,18.8
2008031304,17.3
2008031305,18.0
2008031306,18.8
2008031307,18.4
2008031308,18.6
2008031309,18.4
2008031310,19.1
2008031311,19.1
2008031312,18.7
2008031313,19.1
2008031314,18.6
2008031315,18.2
2008031316,18.4
2008031317,17.7
2008031318,18.0
2008031319,17.9
2008031320,17.9
2008031321,17.9
2008031322,17.6
2008031323,17.4
2008031400,17.7
2008031401,17.4
2008031402,17.5
2008031403,18.9
2008031404,20.1
2008031405,19.2
2008031406,20.2
2008031407,21.6
2008031408,20.7
2008031409,20.0
2008031410,20.2
2008031411,20.5
2008031412,19.3
2008031413,20.9
2008031414,19.3
2008031415,21.6
2008031416,22.1
2008031417,22.4
2008031418,21.4
2008031419,22.2
2008031420,21.7
2008031421,23.5
2008031422,21.9
2008031423,20.9
2008031500,21.7
2008031501,20.5
2008031502,22.0
2008031503,21.9
2008031504,20.5
2008031505,19.6
2008031506,20.2
2008031507,20.0
2008031508,19.1
2008031509,19.2
2008031510,20.7
2008031511,20.2
2008031512,18.9
2008031513,20.1
2008031514,17.7
2008031515,18.6
2008031516,17.8
2008031517,17.8
2008031518,18.2
2008031519,17.9
2008031520,17.5
2008031521,16.9
2008031522,16.6
2008031523,17.7
2008031600,17.4
2008031601,16.5
2008031602,16.5
2008031603,18.6
2008031604,17.8
2008031605,17.8
2008031606,17.9
2008031607,18.9
2008031608,19.4
2008031609,20.9
2008031610,20.8
2008031611,20.8
2008031612,21.6
2008031613,19.2
2008031614,21.7
2008031615,20.7
2008031616,20.5
2008031617,22.5
2008031618,21.6
2008031619,21.1
2008031620,21.6
2008031621,19.3
2008031622,19.8
2008031623,20.1
2008031700,19.7
2008031701,19.5
2008031702,19.0
2008031703,18.7
2008031704,20.6
2008031705,19.7
2008031706,21.3
2008031707,19.4
2008031708,19.2
2008031709,20.7
2008031710,19.7
2008031711,21.1
2008031712,19.7
2008031713,20.2
2008031714,21.8
2008031715,20.6
2008031716,19.7
2008031717,19.1
2008031718,18.2
2008031719,18.7
2008031720,17.6
2008031721,17.1
2008031722,16.4
2008031723,17.9
2008031800,17.9
2008031801,17.0
2008031802,16.8
2008031803,17.6
2008031804,15.3
2008031805,16.0
2008031806,17.8
2008031807,17.6
2008031808,16.5
2008031809,18.8
2008031810,17.6
2008031811,17.3
2008031812,17.1
2008031813,16.9
2008031814,16.4
2008031815,16.4
2008031816,15.7
2008031817,17.0
2008031818,16.0
2008031819,15.3
2008031820,15.6
2008031821,14.8
2008031822,16.3
2008031823,16.7
2008031900,16.2
2008031901,17.9
2008031902,16.1
2008031903,17.1
2008031904,18.1
2008031905,18.5
2008031906,19.9
2008031907,20.7
2008031908,21.2
2008031909,20.3
2008031910,21.8
2008031911,21.7
2008031912,21.7
2008031913,20.5
2008031914,20.2
2008031915,21.5
2008031916,20.7
2008031917,20.7
2008031918,20.6
2008031919,22.4
2008031920,21.6
2008031921,21.4
2008031922,22.6
2008031923,22.5
2008032000,22.6
2008032001,22.5
2008032002,21.2
2008032003,20.9
2008032004,21.1
2008032005,20.3
2008032006,20.9
2008032007,22.0
2008032008,21.0
2008032009,22.5
2008032010,20.8
2008032011,20.2
2008032012,19.6
2008032013,19.8
2008032014,19.7
2008032015,20.3
2008032016,21.1
2008032017,19.3
2008032018,20.2
2008032019,18.3
2008032020,18.4
2008032021,17.9
2008032022,17.4
2008032023,17.7
2008032100,18.2
2008032101,17.6
2008032102,17.0
2008032103,16.6
2008032104,17.1
2008032105,17.4
2008032106,16.9
2008032107,17.8
2008032108,18.8
2008032109,19.9
2008032110,17.7
2008032111,20.7
2008032112,20.7
2008032113,21.2
2008032114,19.8
2008032115,19.0
2008032116,19.7
2008032117,20.4
2008032118,19.1
2008032119,19.9
2008032120,19.3
2008032121,18.5
2008032122,20.0
2008032123,19.1
2008032200,20.4
2008032201,19.0
2008032202,19.4
2008032203,20.0
2008032204,20.0
2008032205,19.6
2008032206,19.2
2008032207,20.7
2008032208,20.1
2008032209,18.8
2008032210,19.5
2008032211,19.3
2008032212,19.7
2008032213,19.8
2008032214,19.0
2008032215,20.7
2008032216,20.2
2008032217,18.5
2008032218,19.2
2008032219,19.3
2008032220,18.4
2008032221,18.0
2008032222,18.2
2008032223,17.5
2008032300,16.0
2008032301,16.9
2008032302,17.8
2008032303,16.8
2008032304,16.0
2008032305,15.4
2008032306,16.5
2008032307,16.4
2008032308,17.4
2008032309,17.7
2008032310,17.1
2008032311,16.2
2008032312,16.4
2008032313,16.8
2008032314,16.1
2008032315,15.2
2008032316,14.7
2008032317,14.0
2008032318,15.0
2008032319,13.5
2008032320,14.0
2008032321,12.8
2008032322,13.8
2008032323,13.1
2008032400,14.2
2008032401,15.5
2008032402,15.6
2008032403,16.0
2008032404,17.0
2008032405,16.7
2008032406,15.6
2008032407,18.4
2008032408,18.8
2008032409,19.2
2008032410,17.4
2008032411,17.4
2008032412,17.4
2008032413,17.8
2008032414,18.0
2008032415,19.0
2008032416,18.1
2008032417,18.4
2008032418,18.6
2008032419,18.4
2008032420,17.9
2008032421,18.1
2008032422,17.9
2008032423,17.4
2008032500,18.1
2008032501,19.7
2008032502,18.2
2008032503,18.4
2008032504,18.2
2008032505,19.4
2008032506,17.9
2008032507,19.2
2008032508,19.1
2008032509,18.4
2008032510,18.2
2008032511,20.0
2008032512,19.9
2008032513,19.1
2008032514,19.6
2008032515,19.1
2008032516,18.9
2008032517,17.4
2008032518,17.7
2008032519,16.9
2008032520,18.4
2008032521,17.7
2008032522,16.9
2008032523,16.2
2008032600,17.8
2008032601,16.8
2008032602,17.5
2008032603,19.4
2008032604,16.8
2008032605,19.6
2008032606,18.2
2008032607,19.1
2008032608,20.4
2008032609,19.2
2008032610,21.0
2008032611,19.1
2008032612,19.9
2008032613,20.2
2008032614,19.8
2008032615,18.7
2008032616,18.6
2008032617,19.1
2008032618,17.9
2008032619,18.3
2008032620,17.5
2008032621,18.1
2008032622,17.5
2008032623,18.0
2008032700,17.7
2008032701,17.6
2008032702,18.3
2008032703,17.6
2008032704,18.4
2008032705,17.5
2008032706,19.3
2008032707,18.3
2008032708,18.3
2008032709,17.7
2008032710,19.7
2008032711,19.5
2008032712,19.2
2008032713,18.0
2008032714,19.5
2008032715,19.2
2008032716,18.4
2008032717,18.9
2008032718,18.3
2008032719,16.7
2008032720,17.1
2008032721,18.5
2008032722,16.1
2008032723,17.8
2008032800,18.0
2008032801,17.1
2008032802,17.4
2008032803,16.9
2008032804,17.8
2008032805,16.9
2008032806,17.8
2008032807,18.5
2008032808,18.0
2008032809,17.6
2008032810,18.8
2008032811,19.4
2008032812,19.0
2008032813,19.0
2008032814,19.0
2008032815,21.0
2008032816,20.1
2008032817,19.2
2008032818,19.6
2008032819,19.5
2008032820,19.9
2008032821,21.2
2008032822,20.8
2008032823,22.1
2008032900,22.1
2008032901,20.8
2008032902,21.2
2008032903,19.9
2008032904,19.5
2008032905,19.6
2008032906,19.2
2008032907,20.1
2008032908,23.7
2008032909,37.4
2008032910,30.0
2008032911,26.1
2008032912,23.7
2008032913,23.9
2008032914,23.8
2008032915,24.4
2008032916,23.4
2008032917,22.6
2008032918,24.7
2008032919,22.8
2008032920,21.0
2008032921,23.6
2008032922,23.7
2008032923,24.0
2008033000,23.9
2008033001,24.5
2008033002,23.9
2008033003,21.8
2008033004,23.9
2008033005,22.4
2008033006,24.0
2008033007,24.3
2008033008,24.2
2008033009,23.8
2008033010,22.9
2008033011,22.2
2008033012,20.7
2008033013,20.2
2008033014,20.2
2008033015,19.6
2008033016,19.5
2008033017,18.3
2008033018,18.4
2008033019,16.5
2008033020,18.4
2008033021,15.5
2008033022,16.6
2008033023,17.0
2008033100,17.0
2008033101,16.6
2008033102,15.5
2008033103,18.4
2008033104,16.5
2008033105,18.4
2008033106,18.3
2008033107,19.5
2008033108,19.6
2008033109,20.2
2008033110,17.4
2008033111,18.6
2008033112,17.9
2008033113,18.1
2008033114,15.7
2008033115,14.6
2008033116,16.4
2008033117,15.1
2008033118,16.1
2008033119,14.5
2008033120,15.1
2008033121,15.3
2008033122,15.0
2008033123,14.0
2008040100,14.5
2008040101,13.8
2008040102,14.9
2008040103,14.8
2008040104,13.6
2008040105,14.4
2008040106,15.1
2008040107,16.3
2008040108,15.5
2008040109,14.8
2008040110,16.9
2008040111,16.5
2008040112,14.5
2008040113,15.1
2008040114,15.7
2008040115,15.2
2008040116,14.8
2008040117,15.1
2008040118,15.3
2008040119,15.1
2008040120,15.1
2008040121,15.6
2008040122,16.6
2008040123,16.3
2008040200,16.1
2008040201,16.1
2008040202,17.6
2008040203,17.5
2008040204,15.8
2008040205,16.1
2008040206,16.0
2008040207,17.0
2008040208,15.1
2008040209,16.8
2008040210,17.0
2008040211,15.6
2008040212,15.6
2008040213,16.3
2008040214,16.6
2008040215,15.4
2008040216,16.5
2008040217,16.2
2008040218,15.8
2008040219,15.1
2008040220,15.8
2008040221,14.4
2008040222,16.0
2008040223,14.7
2008040300,16.5
2008040301,16.2
2008040302,16.4
2008040303,17.5
2008040304,19.2
2008040305,17.9
2008040306,19.0
2008040307,19.5
2008040308,21.0
2008040309,19.8
2008040310,19.3
2008040311,20.4
2008040312,20.9
2008040313,19.4
2008040314,19.4
2008040315,18.1
2008040316,18.2
2008040317,18.4
2008040318,17.6
2008040319,16.4
2008040320,16.5
2008040321,15.9
2008040322,15.2
2008040323,14.8
2008040400,15.7
2008040401,15.5
2008040402,15.6
2008040403,17.4
2008040404,17.7
2008040405,17.8
2008040406,18.1
2008040407,19.7
2008040408,19.4
2008040409,20.2
2008040410,19.6
2008040411,19.5
2008040412,18.5
2008040413,17.7
2008040414,17.3
2008040415,16.5
2008040416,15.6
2008040417,16.8
2008040418,16.1
2008040419,15.9
2008040420,15.5
2008040421,15.8
2008040422,15.6
2008040423,14.9
2008040500,16.0
2008040501,15.6
2008040502,16.2
2008040503,15.6
2008040504,17.3
2008040505,15.8
2008040506,18.8
2008040507,17.4
2008040508,18.0
2008040509,17.5
2008040510,18.3
2008040511,17.8
2008040512,17.5
2008040513,17.0
2008040514,17.4
2008040515,17.3
2008040516,17.8
2008040517,16.0
2008040518,15.7
2008040519,15.4
2008040520,14.9
2008040521,15.8
2008040522,15.3
2008040523,15.4
2008040600,16.2
2008040601,15.1
2008040602,14.9
2008040603,15.7
2008040604,15.3
2008040605,16.9
2008040606,17.2
2008040607,16.4
2008040608,17.2
2008040609,17.1
2008040610,17.2
2008040611,16.4
2008040612,17.7
2008040613,17.0
2008040614,16.7
2008040615,17.6
2008040616,16.6
2008040617,16.6
2008040618,16.9
2008040619,15.6
2008040620,16.7
2008040621,16.0
2008040622,16.1
2008040623,15.1
2008040700,14.8
2008040701,16.2
2008040702,15.5
2008040703,16.6
2008040704,17.0
2008040705,17.4
2008040706,16.4
2008040707,16.3
2008040708,17.1
2008040709,16.9
2008040710,16.8
2008040711,16.8
2008040712,17.5
2008040713,17.1
2008040714,17.4
2008040715,16.3
2008040716,16.2
2008040717,16.0
2008040718,15.4
2008040719,14.9
2008040720,15.8
2008040721,15.3
2008040722,15.6
2008040723,15.3
2008040800,14.4
2008040801,14.7
2008040802,14.7
2008040803,16.0
2008040804,16.2
2008040805,15.1
2008040806,16.4
2008040807,15.8
2008040808,16.2
2008040809,16.5
2008040810,16.7
2008040811,16.5
2008040812,16.8
2008040813,16.4
2008040814,17.8
2008040815,16.6
2008040816,16.5
2008040817,16.3
2008040818,17.0
2008040819,16.0
2008040820,16.7
2008040821,16.6
2008040822,17.2
2008040823,17.0
2008040900,16.1
2008040901,16.8
2008040902,16.5
2008040903,17.0
2008040904,17.3
2008040905,17.8
2008040906,19.0
2008040907,18.8
2008040908,17.9
2008040909,18.7
2008040910,18.2
2008040911,18.3
2008040912,17.5
2008040913,17.3
2008040914,17.6
2008040915,15.6
2008040916,16.3
2008040917,15.6
2008040918,15.3
2008040919,15.2
2008040920,15.9
2008040921,14.9
2008040922,15.2
2008040923,14.7
2008041000,14.4
2008041001,16.4
2008041002,15.9
2008041003,14.6
2008041004,15.7
2008041005,15.0
2008041006,15.2
2008041007,14.7
2008041008,14.5
2008041009,14.0
2008041010,14.2
2008041011,14.3
2008041012,13.8
2008041013,15.0
2008041014,14.9
2008041015,15.7
2008041016,16.7
2008041017,14.7
2008041018,16.6
2008041019,16.6
2008041020,16.5
2008041021,15.3
2008041022,16.5
2008041023,16.3
2008041100,16.6
2008041101,16.2
2008041102,16.2
2008041103,16.8
2008041104,17.0
2008041105,17.4
2008041106,18.0
2008041107,18.4
2008041108,18.3
2008041109,18.4
2008041110,19.2
2008041111,18.5
2008041112,18.4
2008041113,19.7
2008041114,17.1
2008041115,18.7
2008041116,18.6
2008041117,17.8
2008041118,16.6
2008041119,17.4
2008041120,17.4
2008041121,18.2
2008041122,18.4
2008041123,17.1
2008041200,19.7
2008041201,15.8
2008041202,17.0
2008041203,17.2
2008041204,17.9
2008041205,17.8
2008041206,18.0
2008041207,17.6
2008041208,17.9
2008041209,18.2
2008041210,18.5
2008041211,18.1
2008041212,18.6
2008041213,18.9
2008041214,18.2
2008041215,18.3
2008041216,19.7
2008041217,18.4
2008041218,17.4
2008041219,18.3
2008041220,17.8
2008041221,19.8
2008041222,18.5
2008041223,18.5
2008041300,18.8
2008041301,18.4
2008041302,18.5
2008041303,19.8
2008041304,20.4
2008041305,20.2
2008041306,19.7
2008041307,20.9
2008041308,20.8
2008041309,21.6
2008041310,21.5
2008041311,22.0
2008041312,20.7
2008041313,20.6
2008041314,20.3
2008041315,17.9
2008041316,18.5
2008041317,17.9
2008041318,17.6
2008041319,17.4
2008041320,16.3
2008041321,16.8
2008041322,15.1
2008041323,15.2
2008041400,16.5
2008041401,15.8
2008041402,17.2
2008041403,15.1
2008041404,16.2
2008041405,17.1
2008041406,17.7
2008041407,17.1
2008041408,17.6
2008041409,17.4
2008041410,17.7
2008041411,17.7
2008041412,17.0
2008041413,17.6
2008041414,17.8
2008041415,16.7
2008041416,15.9
2008041417,15.5
2008041418,17.1
2008041419,16.2
2008041420,15.0
2008041421,14.2
2008041422,14.3
2008041423,13.8
2008041500,15.0
2008041501,15.1
2008041502,15.4
2008041503,14.6
2008041504,15.4
2008041505,16.3
2008041506,16.7
2008041507,15.9
2008041508,16.9
2008041509,16.1
2008041510,16.6
2008041511,16.4
2008041512,16.3
2008041513,15.5
2008041514,15.1
2008041515,15.1
2008041516,16.8
2008041517,15.0
2008041518,14.6
2008041519,14.7
2008041520,14.6
2008041521,14.7
2008041522,14.5
2008041523,14.8
2008041600,14.8
2008041601,14.5
2008041602,14.7
2008041603,14.6
2008041604,14.7
2008041605,14.6
2008041606,15.0
2008041607,16.8
2008041608,15.1
2008041609,15.1
2008041610,15.5
2008041611,16.3
2008041612,16.4
2008041613,16.6
2008041614,17.9
2008041615,17.0
2008041616,15.8
2008041617,14.1
2008041618,14.9
2008041619,14.1
2008041620,14.8
2008041621,15.5
2008041622,13.7
2008041623,14.4
2008041700,14.2
2008041701,14.9
2008041702,14.9
2008041703,14.9
2008041704,15.1
2008041705,15.6
2008041706,15.2
2008041707,16.5
2008041708,16.9
2008041709,16.6
2008041710,17.7
2008041711,15.7
2008041712,17.4
2008041713,16.4
2008041714,14.9
2008041715,15.4
2008041716,15.3
2008041717,15.7
2008041718,14.7
2008041719,13.6
2008041720,15.3
2008041721,13.7
2008041722,14.1
2008041723,14.7
2008041800,15.5
2008041801,14.6
2008041802,14.8
2008041803,15.5
2008041804,16.5
2008041805,16.1
2008041806,17.4
2008041807,16.6
2008041808,16.1
2008041809,19.3
2008041810,18.1
2008041811,19.6
2008041812,17.7
2008041813,16.6
2008041814,18.1
2008041815,16.9
2008041816,16.1
2008041817,17.1
2008041818,17.0
2008041819,16.6
2008041820,16.3
2008041821,17.8
2008041822,16.9
2008041823,17.5
2008041900,16.6
2008041901,16.9
2008041902,18.9
2008041903,17.1
2008041904,17.9
2008041905,18.8
2008041906,17.7
2008041907,17.8
2008041908,18.5
2008041909,19.6
2008041910,18.1
2008041911,20.4
2008041912,19.1
2008041913,18.7
2008041914,19.0
2008041915,18.5
2008041916,18.9
2008041917,17.5
2008041918,17.5
2008041919,17.5
2008041920,16.9
2008041921,15.4
2008041922,15.5
2008041923,16.5
2008042000,15.6
2008042001,16.6
2008042002,15.4
2008042003,17.3
2008042004,14.6
2008042005,16.9
2008042006,17.8
2008042007,16.3
2008042008,16.9
2008042009,16.5
2008042010,16.6
2008042011,16.3
2008042012,18.4
2008042013,17.0
2008042014,18.0
2008042015,19.0
2008042016,18.5
2008042017,19.4
2008042018,18.1
2008042019,19.8
2008042020,18.8
2008042021,18.9
2008042022,20.2
2008042023,19.7
2008042100,19.8
2008042101,19.3
2008042102,20.9
2008042103,20.2
2008042104,21.0
2008042105,21.9
2008042106,22.7
2008042107,21.9
2008042108,20.4
2008042109,22.6
2008042110,22.2
2008042111,21.2
2008042112,21.7
2008042113,22.3
2008042114,22.0
2008042115,21.5
2008042116,22.5
2008042117,22.6
2008042118,21.7
2008042119,22.5
2008042120,21.1
2008042121,21.2
2008042122,21.1
2008042123,21.2
2008042200,22.7
2008042201,22.8
2008042202,20.3
2008042203,21.7
2008042204,22.0
2008042205,22.0
2008042206,21.2
2008042207,22.0
2008042208,22.7
2008042209,22.9
2008042210,22.9
2008042211,21.4
2008042212,22.8
2008042213,22.2
2008042214,24.2
2008042215,22.5
2008042216,22.4
2008042217,21.1
2008042218,21.9
2008042219,21.0
2008042220,22.5
2008042221,22.5
2008042222,22.7
2008042223,22.6
2008042300,20.5
2008042301,21.5
2008042302,22.5
2008042303,23.0
2008042304,22.5
2008042305,23.4
2008042306,23.6
2008042307,22.8
2008042308,23.9
2008042309,23.9
2008042310,24.3
2008042311,23.3
2008042312,22.5
2008042313,22.5
2008042314,21.5
2008042315,21.5
2008042316,20.2
2008042317,19.8
2008042318,20.5
2008042319,19.2
2008042320,18.7
2008042321,18.0
2008042322,17.4
2008042323,19.3
2008042400,16.9
2008042401,18.1
2008042402,19.5
2008042403,18.3
2008042404,19.0
2008042405,19.5
2008042406,19.0
2008042407,20.6
2008042408,21.7
2008042409,20.9
2008042410,22.6
2008042411,22.0
2008042412,21.3
2008042413,20.9
2008042414,22.6
2008042415,19.0
2008042416,19.9
2008042417,19.3
2008042418,20.0
2008042419,18.3
2008042420,19.0
2008042421,18.1
2008042422,18.2
2008042423,18.5
2008042500,19.7
2008042501,19.3
2008042502,19.9
2008042503,19.6
2008042504,19.5
2008042505,21.4
2008042506,20.3
2008042507,20.3
2008042508,21.6
2008042509,19.4
2008042510,19.2
2008042511,21.7
2008042512,20.3
2008042513,20.3
2008042514,20.7
2008042515,19.7
2008042516,20.2
2008042517,18.8
2008042518,19.3
2008042519,18.4
2008042520,17.6
2008042521,16.4
2008042522,17.5
2008042523,17.3
2008042600,16.8
2008042601,16.2
2008042602,18.3
2008042603,18.0
2008042604,18.3
2008042605,17.8
2008042606,18.5
2008042607,20.6
2008042608,19.6
2008042609,20.0
2008042610,19.1
2008042611,20.7
2008042612,20.5
2008042613,19.6
2008042614,21.5
2008042615,18.8
2008042616,18.6
2008042617,20.3
2008042618,19.4
2008042619,19.1
2008042620,18.9
2008042621,17.9
2008042622,16.7
2008042623,17.0
2008042700,16.9
2008042701,16.0
2008042702,19.0
2008042703,17.0
