time,max,min,mean,median
20120415,18.8,11.6,15.683333333333334,16.1
20120418,19.2,14.6,16.856944444444448,17.0
20120421,20.5,13.8,17.130555555555553,17.4
20120424,19.3,13.5,16.386111111111106,16.3
20120427,19.4,10.4,15.749999999999996,16.4
20120430,19.9,14.4,17.0875,17.35
20120499,18.4,14.7,16.425,16.5
20120502,17.8,10.7,14.630555555555556,14.5
20120505,19.6,14.2,17.026388888888885,16.9
20120508,20.5,15.3,17.60416666666667,17.7
20120511,21.4,16.1,18.623611111111117,18.7
20120514,20.5,15.8,18.11805555555555,17.95
20120517,19.8,15.2,17.590277777777782,17.55
20120520,20.7,14.9,18.334722222222226,18.4
20120523,21.5,15.8,18.54166666666667,18.45
20120526,21.4,16.9,19.03194444444445,19.0
20120529,21.8,16.3,19.408333333333335,19.55
20120601,22.0,16.7,19.487499999999997,19.4
20120604,21.1,15.7,17.856944444444444,17.75
20120607,21.7,16.7,19.020833333333332,19.05
20120610,22.2,17.4,19.841666666666658,19.85
20120613,22.8,17.8,20.133333333333333,20.3
20120616,21.8,16.0,18.99722222222222,18.95
20120619,21.7,17.6,19.67361111111111,19.8
20120622,22.9,18.0,20.420833333333338,20.35
20120625,22.5,18.1,20.17916666666666,20.2
20120628,23.8,17.1,20.548611111111107,20.7
20120700,21.4,16.5,18.985416666666666,19.2
20120703,23.6,17.4,20.187500000000004,20.15
20120706,23.4,17.6,20.64583333333333,20.7
20120709,23.1,17.4,20.91666666666667,21.05
20120712,23.6,18.7,21.1736111111111,21.4
20120715,23.6,19.4,21.24305555555555,21.2
20120718,23.0,18.8,21.073611111111106,21.1
20120721,34.1,5.5,12.268055555555556,8.85
20120724,7.9,5.2,6.4499999999999975,6.5
20120727,10.3,5.4,7.558333333333333,7.4
20120730,8.1,5.0,6.585416666666667,6.6
20120799,7.5,4.8,5.8,5.7
20120802,6.4,4.3,5.363888888888889,5.4
20120805,6.8,3.5,4.995833333333332,4.95
20120808,5.9,3.7,4.8361111111111095,4.9
20120811,5.9,3.4,4.608333333333336,4.65
20120814,5.6,3.3,4.513888888888889,4.5
20120817,6.8,3.9,5.218055555555557,5.15
20120820,6.6,3.3,4.681944444444444,4.65
20120823,5.3,2.8,3.9736111111111114,3.9
20120826,6.3,3.7,4.718055555555556,4.7
20120829,39.7,4.1,26.952777777777783,35.849999999999994
20120901,40.3,4.1,18.5111111111111,6.0
20120904,5.9,3.6,4.6,4.6
20120907,6.3,3.4,4.809722222222224,4.8
20120910,6.8,4.1,5.236111111111111,5.3
20120913,5.7,3.5,4.718055555555555,4.7
20120916,5.9,3.6,4.613888888888888,4.6
20120919,5.7,3.3,4.652777777777777,4.65
20120922,5.9,3.8,5.025000000000001,5.0
20120925,6.8,3.9,5.155555555555556,5.2
20120928,6.2,3.5,4.815277777777778,4.8
20121000,5.8,3.9,4.8,4.7
20121003,47.2,4.2,22.512500000000003,13.55
20121006,49.6,40.0,43.0833333333333,43.2
20121009,44.4,27.5,34.55833333333333,33.8
20121012,41.9,27.2,34.14305555555556,34.0
20121015,40.9,33.0,36.650000000000006,36.5
20121018,43.2,29.8,36.81944444444446,37.2
20121021,43.2,29.1,36.85,37.45
20121024,42.5,27.2,32.668055555555554,32.25
20121027,38.4,26.8,33.22777777777778,33.75
20121030,42.1,35.2,38.71250000000001,38.849999999999994
20121099,41.7,34.9,38.35416666666667,38.45
20121102,42.8,13.9,37.12083333333335,37.2
20121105,5.9,3.4,4.72777777777778,4.8
20121108,6.2,4.0,5.004166666666666,5.0
20121111,5.4,2.4,3.984722222222222,3.9
20121114,5.5,3.2,4.208333333333333,4.2
20121117,41.5,2.5,15.104166666666666,4.8
20121120,41.6,3.2,22.077777777777786,36.1
20121123,39.6,2.5,10.294444444444446,4.6
20121126,41.6,0.0,30.249999999999993,37.55
20121129,32.1,0.0,18.16875,25.75
20121201,34.2,20.6,29.533333333333342,31.2
20121204,31.3,22.1,27.16944444444445,27.15
20121207,31.6,22.3,26.070833333333333,25.55
20121210,29.9,22.8,26.775,26.9
20121213,28.3,21.6,24.99861111111111,24.8
20121216,30.8,23.1,27.722222222222225,27.9
20121219,32.3,22.6,28.63888888888889,29.05
20121222,33.2,23.4,27.686111111111103,27.65
20121225,32.0,24.5,28.53472222222222,28.65
20121228,30.8,18.1,22.50833333333334,20.95
20121231,27.4,19.8,23.424999999999997,23.7
20130099,24.3,19.5,21.516666666666666,21.25
20130102,27.5,22.4,24.888888888888896,24.9
20130105,26.6,16.8,21.765277777777776,22.0
20130108,27.1,20.7,23.969444444444452,23.8
20130111,25.1,19.0,22.334722222222226,22.35
20130114,27.9,20.1,24.458333333333332,24.7
20130117,26.6,19.9,23.27222222222223,23.6
20130120,52.4,0.0,22.73055555555556,22.700000000000003
20130123,28.3,15.5,22.811111111111106,23.7
20130126,28.5,21.8,24.965277777777786,25.1
20130129,29.8,22.2,25.59305555555555,25.7
20130201,27.4,17.3,23.331944444444446,23.75
20130204,29.5,21.1,26.065277777777766,26.299999999999997
20130207,33.5,24.2,27.91666666666667,27.85
20130210,30.4,20.7,26.673611111111118,27.25
20130213,28.0,20.3,24.623611111111117,24.55
20130216,28.9,19.4,24.051388888888876,24.25
20130219,30.1,21.4,25.866666666666667,26.2
20130222,27.8,20.1,23.86527777777778,23.9
20130225,30.4,17.3,24.038888888888888,24.25
20130228,22.9,15.9,19.05,18.45
20130300,28.5,17.7,23.275000000000006,23.549999999999997
20130303,30.6,13.7,21.14444444444444,20.6
20130306,26.8,17.3,22.686111111111114,22.95
20130309,30.2,17.6,23.75833333333334,23.85
20130312,32.2,24.0,28.038888888888888,27.9
20130315,32.3,21.3,26.583333333333325,26.55
20130318,32.6,22.0,28.32916666666667,29.6
20130321,32.7,26.2,29.726388888888877,29.6
20130324,31.7,24.2,28.233333333333334,28.1
20130327,31.2,19.2,25.923611111111118,26.15
20130330,32.4,27.3,29.910416666666666,30.1
20130399,31.0,14.6,22.475000000000005,23.9
20130402,28.7,17.8,24.98333333333333,25.6
20130405,33.5,22.6,28.93472222222222,29.75
20130408,31.0,19.5,23.526388888888892,23.45
20130411,29.0,13.3,22.55138888888888,23.2
20130414,30.2,14.9,24.822222222222226,25.85
